,x_hat_e,x_hat_n,gt_e,gt_n,pe,ul
92,75.92294,-138.16235,80.31074250107433,-130.62456530335314,8.721871048315387,14.243699
93,75.03107,-138.3984,80.41178298003315,-130.75836856383353,9.344639780659543,15.227985
94,74.37799,-137.12474,80.41178298003315,-130.75836856383353,8.771393385062858,13.800287
95,74.371056,-136.47514,80.42867050136338,-130.77005671671515,8.321220625154984,13.590574
96,74.68274,-137.77255,80.42867050136338,-130.77005671671515,9.058182649614043,12.671246
97,74.72276,-137.88391,80.6213059398839,-131.04012425206457,9.034944767786593,12.634745
98,74.5518,-139.73161,80.6213059398839,-131.04012425206457,10.600982888935462,20.628492
99,74.276024,-139.56522,81.05151621538828,-131.72636723935082,10.361218436864387,22.802723
100,73.88259,-142.74046,81.05151621538828,-131.72636723935082,13.141681638083968,27.668787
101,74.91145,-142.001,81.83065020479552,-133.63068710940362,10.859905292002601,28.46342
102,79.57736,-140.4869,81.83065020479552,-133.63068710940362,7.2169843123159625,31.667847
103,80.137054,-140.30179,81.89964939324017,-136.8527506642616,3.873319219683079,32.172894
104,83.12685,-139.21419,81.89964939324017,-136.8527506642616,2.6612772848281954,38.58674
105,82.508606,-140.06224,80.38635972056737,-140.83981206381713,2.2602093860119705,38.15335
106,82.40686,-141.23814,80.38635972056737,-140.83981206381713,2.0593909459394926,52.68667
107,82.871124,-141.01068,77.16282940138207,-144.7804335225048,6.8407355753438654,50.37005
108,103.27071,-204.79407,-24.641030684590405,-233.45422389351668,131.0832519808809,82.85655
109,102.454605,-204.13297,-31.88276453561152,-239.46124362097228,138.90506162630686,82.428825
110,101.70892,-206.9983,-31.88276453561152,-239.46124362097228,137.47938525677088,101.56389
111,103.42064,-206.46893,-39.481152092364596,-245.55899942197934,148.15179780522445,99.11696
112,106.22119,-206.0033,-39.481152092364596,-245.55899942197934,150.97624509249997,102.804375
113,109.59385,-205.0942,-47.22867431965499,-251.86622328044427,163.64879083066162,100.83173
114,122.76985,-203.72543,-47.22867431965499,-251.86622328044427,176.6834301760469,92.40362
115,122.494934,-204.37312,-54.95502269913609,-258.5182578872883,185.52677104748435,92.76647
116,129.45486,-206.48111,-54.95502269913609,-258.5182578872883,191.611250445791,94.57194
117,131.46535,-209.11256,-62.75866198825991,-265.3363910698758,202.1981317934139,92.964615
118,132.73383,-208.70755,-70.53311212874128,-272.16590087031165,212.94226986811742,93.65479
119,105.491165,-335.23767,-239.8256073739209,-427.3971549614778,357.4031951407147,86.61319
120,131.23886,-338.33615,-247.14738336556005,-433.88084640277725,390.26265358694894,46.944225
121,129.63773,-373.8362,-247.14738336556005,-433.88084640277725,381.53948237781844,28.168974
122,124.43422,-374.05423,-254.3580956239922,-439.86069253174844,384.4660042667535,29.788597
123,42.184258,-382.9078,-291.55691540268595,-451.23491247713673,340.6637108949323,0.0007004537
124,42.16386,-383.12823,-297.7419347215067,-450.63375279604503,346.5442893121741,1.7323766e-05
125,15.535067,-353.7454,-297.7419347215067,-450.63375279604503,327.9174195548784,20.19216
126,15.710531,-354.1032,-302.72647206235354,-450.05999040863384,332.58055969796783,15.886867
127,13.879217,-375.63663,-302.72647206235354,-450.05999040863384,325.2352985638932,27.97894
128,16.680546,-375.0514,-306.0682941745869,-449.66620440485747,331.2615039497593,27.614159
129,-0.43321967,-357.0037,-306.0682941745869,-449.66620440485747,319.3730418423743,30.170822
130,1.9548687,-357.3924,-307.64059683039204,-449.48869198234866,323.00322006957913,26.196436
131,-48.265144,-369.3741,-307.64059683039204,-449.48869198234866,271.46633455549517,1.778935e-05
132,-48.612,-368.58188,-307.91653181622723,-449.4643894623643,271.6262524628524,2.8348123e-07
133,-131.68047,-376.92255,-307.91653181622723,-449.4643894623643,190.58192463493063,0.0002528847
