,x_hat_e,x_hat_n,gt_e,gt_n,pe,ul
169,-355.51312,-422.8651,-368.3369076627105,-416.95641926417755,14.119565072746987,26.944563
170,-358.30896,-415.22086,-366.7200641620103,-409.4957316740167,10.17466064012931,28.755571
171,-359.09027,-407.3895,-364.99443989659295,-401.540124654026,8.311098230038107,29.172016
172,-358.4684,-398.97922,-363.26251530516276,-393.40026719561615,7.355820226848072,29.261072
173,-358.9727,-391.07996,-361.72494831427167,-385.2680956812786,6.43060375247988,41.5299
174,-363.38162,-384.2118,-360.34538520662835,-377.13684260832224,7.698937885136337,45.45252
175,-369.96484,-375.19736,-358.98758005011985,-369.1716890190788,12.522339841057736,32.162464
176,-370.4931,-367.33185,-357.7980896194637,-361.4889038579572,13.975097973261647,43.626793
177,-370.79123,-360.27856,-356.64095100642527,-353.9725290989852,15.49181900885015,52.669598
178,-353.0577,-352.12277,-355.43142538048795,-346.17316707509025,6.4056484473032596,33.891724
179,-353.63376,-344.3321,-354.16979416099355,-337.8410509610041,6.513136852051263,44.9167
180,-357.8004,-328.37506,-351.41893502074106,-319.28572561416695,11.10582305007092,54.21906
181,-367.47507,-295.26947,-346.83562845683554,-288.92092802532534,21.59375875185646,65.74088
182,-370.22784,-288.0921,-345.24079507497447,-279.11943306863895,26.549226251486285,71.54981
183,-289.14267,-182.48306,-322.6182899224353,-157.50650480958473,41.76656075170251,106.49085
184,-319.1564,-153.54927,-319.95442494772334,-148.5112362418227,5.100846026108727,35.57626
185,-315.85013,-144.52672,-317.3764345036068,-139.72205324498697,5.04127124466783,30.853725
186,-312.38232,-136.2312,-314.83566276970083,-131.18017611894112,5.615311579150995,29.769781
187,-310.30933,-128.2283,-312.35873194632063,-122.99172504399567,5.6233266190878535,29.513464
188,-307.75223,-120.846466,-310.26537519865855,-115.906918214814,5.542115380491891,29.453463
189,-305.17438,-115.713684,-308.6260173457588,-110.51203203681396,6.2426758708771635,29.440125
190,-304.24225,-111.596054,-307.28236439658417,-106.42226802686011,6.000863816573721,29.437696
191,-304.14972,-108.564514,-306.28392884399415,-103.39277914485764,5.594791659175782,29.437805
192,-303.88153,-106.30275,-305.6055188576581,-101.28853137496239,5.302312674870416,29.438396
193,-303.62662,-104.760864,-305.18816790376195,-99.98587245922498,5.023841812155357,29.439123
194,-302.907,-103.98713,-304.9689006218349,-99.27625380370952,5.142346538476723,29.439863
195,-302.46906,-103.85537,-304.91308160615654,-99.07724058244473,5.366915482262092,29.440638
196,-302.42606,-104.06411,-304.91708887188776,-99.07847088564662,5.5733150487725505,29.441418
197,-302.35403,-104.16776,-304.91708887188776,-99.07847088564662,5.698257615175175,29.442223
198,-261.45206,-108.05041,-304.91708887188776,-99.07847088564662,44.38135476337578,8.503416
199,-264.51422,-108.148705,-304.91708887188776,-99.07847088564662,41.40846356903434,8.398939
200,-323.66956,-120.078896,-304.91708887188776,-99.07847088564662,28.154446321432353,7.101212
201,-324.4673,-121.41609,-304.91708887188776,-99.07847088564662,29.684667560617203,7.092656
202,-323.09418,-120.213264,-304.91680237725404,-99.07724043165607,27.877382751514773,7.0908027
203,-322.8602,-120.57763,-304.91365323260794,-99.07600992332075,28.00710857676924,7.0888987
204,-323.74216,-121.3026,-304.90993157128855,-99.07447181515542,29.13318151540147,7.0870337
205,-324.6963,-122.228806,-304.907068500691,-99.07262606338367,30.46016904893099,7.0851955
206,-323.6539,-121.695915,-304.89762123974674,-99.04125117298868,29.411422978300585,7.083365
207,-324.4128,-121.966156,-304.9050556880572,-98.70597153694233,30.357679584177593,7.0815997
208,-324.2823,-120.7452,-304.6414123607849,-97.51773479903217,30.418401853754688,7.079866
209,-306.5059,-101.24017,-303.98761061978615,-95.05236894661307,6.680617763699592,16.536928
210,-307.6322,-98.52537,-302.9674097843333,-91.40522805997078,8.512148777952373,18.922062
211,-288.18906,-95.1121,-301.60084686708603,-86.60522558745463,15.882160233280436,23.20732
212,-288.222,-82.52808,-299.98839287224695,-80.78431817770885,11.894918073839941,36.826836
213,-285.57617,-76.98728,-298.04103275452263,-74.05508742195987,12.805097446425584,20.749434
214,-286.78894,-68.7348,-295.7896852269292,-66.69036977957836,9.230011430936333,33.09287
215,-288.29764,-64.1872,-293.3351060335276,-58.87010626189275,7.324451973412576,43.68313
216,-288.56885,-64.355545,-290.67042866187757,-50.626287263891236,13.88917427043055,52.3015
217,-288.74832,-64.92984,-287.85433035941577,-41.956143098387734,22.99108465436774,59.711227
218,-268.86667,-39.02755,-284.91657973339665,-32.85167566935997,17.19712373403899,63.992752
219,-264.96597,-25.722355,-281.89696361285627,-23.32672594682515,17.099634046779517,69.9474
220,-263.72232,-7.1246643,-275.64821846906574,-4.056281974023754,12.31430108275338,81.445854
221,-263.38718,3.9309068,-272.5083969174504,5.49112238133366,9.253698417389643,86.66556
222,-263.31876,13.656465,-269.35140326004733,15.117271665393524,6.206995172023694,91.60785
223,-263.3349,23.270058,-266.20643597699586,24.733578909072072,3.2229821316872753,96.30837
224,-263.3686,33.533134,-263.17539540266534,34.13949348620254,0.6363929023645797,100.79961
225,-263.44855,42.171684,-260.21820957007327,43.297795559249295,3.4209953091104497,105.10754
226,-263.51483,51.555374,-257.3291530196068,52.240782489498045,6.223536244964979,109.25401
227,-263.58728,60.586014,-254.5371357529663,60.962303021295426,9.057963867450276,113.2566
228,-251.57008,68.51687,-242.8301068312445,97.56353809903806,30.33308760622883,89.93519
229,-251.58005,68.82986,-242.8298206645541,97.56200013179368,30.035021688370687,92.42315
230,-252.06165,68.64972,-242.8298206645541,97.56200013179368,30.35039664323956,94.99545
231,-247.54346,86.69761,-242.8298206645541,97.56200013179368,11.842861292664006,12.7488365
232,-247.18158,89.74722,-242.8298206645541,97.56200013179368,8.944749796405365,12.409531
233,-247.26678,89.865204,-242.8298206645541,97.56200013179368,8.88410504534819,12.403072
234,-246.51857,89.280495,-242.8298206645541,97.56200013179368,9.065881294553172,12.403572
235,-246.8519,89.38524,-242.8298206645541,97.56200013179368,9.112438533092435,12.404194
236,-246.9254,89.07671,-242.82982070280246,97.56200014730528,9.421987922640366,12.404809
237,-246.45187,88.81003,-242.82982070280246,97.56200014730528,9.471868011265878,12.405425
238,-246.37659,88.75136,-242.83010693124626,97.56200015172415,9.497627852594624,12.406032
239,-246.43391,88.6873,-242.83010693124626,97.56200015172415,9.578501995024245,12.406665
240,-246.45662,88.590515,-242.83010693124626,97.56200015172415,9.67673163132152,12.407288
241,-246.64578,88.50632,-242.8312515774128,97.56200006157192,9.826293255137967,12.407907
242,-246.72595,88.35879,-242.83325462638408,97.56292266436657,9.993457732336644,12.408532
243,-246.56909,88.2645,-242.83411271414556,97.56692120565674,10.024222878087425,12.409146
244,-246.52774,88.303116,-242.8343980989857,97.57707158987863,9.982336054024167,12.40977
245,-246.57703,88.38213,-242.81350111792668,97.66842679955397,10.019948395397554,12.41039
246,-246.32675,88.615326,-242.66408119663637,98.176264468147,10.238491151315754,12.411023
247,-245.30132,88.866295,-242.21353511133026,99.59857922891825,11.167645870902334,31.73014
248,-246.64864,139.17245,-228.92224061976302,139.2062370080933,17.726427434746554,84.14287
249,-246.6815,149.783,-225.6691577749781,146.8597847706112,21.214709034093367,89.219925
250,-228.25815,155.5997,-222.07260102120446,154.90336025851002,6.224619196912326,31.039688
251,-223.96812,162.93098,-218.2519317857533,162.99830217858286,5.716588979021467,32.007725
252,-219.98485,170.65923,-214.2646845477712,170.96928208432377,5.728560489779571,32.288258
253,-216.2321,177.56989,-210.38277657003232,178.62128755511816,5.943067241622198,32.384117
254,-212.97469,184.8145,-206.74875592260867,185.37173411079027,6.250816929405331,32.423588
255,-208.64359,185.94702,-203.22294458673278,191.13849187235013,7.505645175631343,12.208854
256,-203.67188,189.8085,-198.6146443044658,195.50690468511826,7.618882675393973,11.788714
257,-199.34377,193.49283,-193.43563714454197,197.8531779367035,7.342930352774883,11.785561
258,-194.29295,194.61606,-188.13157028420682,198.59134122860485,7.332497322985322,11.7906
259,-189.20872,193.78896,-182.8295277245536,197.5885145065345,7.425012106351095,10.704439
260,-183.6212,191.47336,-177.41844383866425,195.35591802800394,7.317681472699883,10.704144
261,-178.09947,188.7902,-172.05401666546857,192.88985959068742,7.304428989713162,10.703178
262,-172.66226,186.23106,-166.81009265853282,190.42842229498768,7.201784747077771,10.702204
263,-168.18274,184.35608,-161.95342908177332,188.20260947999603,7.321208999988815,10.701241
264,-163.44852,182.13577,-157.66749514068198,186.28532100622786,7.116105891391742,10.700284
265,-160.15974,180.88771,-154.08252663880037,184.65595129511925,7.150679142634741,10.699316
266,-157.09267,179.20549,-151.4343719871315,183.44276798088973,7.0690043114701355,10.698382
267,-162.27995,173.96602,-149.1812076429696,182.41107033731925,15.585121993575381,4.1885114
268,-146.62566,177.53087,-146.38936733227408,181.132676430956,3.6095501864320543,7.941839
269,-149.26157,174.26463,-143.20339621682723,179.47439876377328,7.990186514545192,11.603276
270,-144.80435,170.58301,-140.07353279888255,176.97761706671255,7.954349501890516,9.652381
271,-140.92209,167.2523,-136.19233041276212,173.76628537626388,8.050004043041332,9.634144
272,-136.47214,165.77359,-131.20371228794343,170.87422885247406,7.332995261645127,10.554288
273,-131.88852,160.8671,-125.32893448303176,167.98247440009078,9.67764244683665,5.477384
274,-127.47085,157.16672,-118.86968006989679,164.96921697504388,11.612884602847224,5.4765043
275,-116.50397,157.75787,-112.44019025453586,162.08115451494942,5.933383704501102,9.132837
276,-109.916405,154.90988,-105.97635214005432,159.0608290502303,5.72314416801518,9.13432
277,-102.75557,151.53784,-98.78349437111463,155.6947652310612,5.749555890119165,9.134981
278,-90.27099,148.59964,-90.44371842531245,153.05985450430325,4.46355800030183,5.572221
279,-86.770256,150.64848,-81.25384399478641,150.84050780156946,5.51975319178524,4.086703
280,-75.20417,148.52856,-71.42711269763556,148.47075151299714,3.777499955864779,4.0851545
281,-62.71895,142.72571,-61.05941019508381,145.84877367594427,3.5366094076684194,10.033956
282,-54.69831,137.0401,-50.50365102001745,143.16466628746508,7.423306683670247,11.994018
283,-47.078697,131.32278,-40.176295022575104,140.72756439191878,11.665892256080587,25.428316
